id,is_appartment,area,added_time,bedrooms,new_building,postcode,advertiser,foto_amount,subtype,energy_value,energy_label,province
tr12148,False,177.0,138348558,3.0,0,3070,Sherwin Immo,23.0,Gemengd gebruik,335.0,d,Vlaams-Brabant
tr15908,False,351.0,139014999,8.0,0,6630,ERA B-Lux (Bastogne),11.0,Gemengd gebruik,288.0,d,Luxemburg
tr1766,False,126.0,132472837,2.0,0,9100,D&A VASTGOED,10.0,Rijwoning,337.0,d,Oost-Vlaanderen
tr15884,False,130.0,138413079,4.0,1,3990,Vast & Goed Makelaars,18.0,Woning,65.0,a,Limburg
tr15564,True,82.1,137047954,1.0,1,2270,Heylen Vastgoed - Herentals,13.0,Appartement,65.0,a,Antwerpen
tr8967,True,97.5,139736463,2.0,0,3700,HET IMMOHUIS,11.0,Appartement,162.0,b,Limburg
tr7738,False,268.0,141517408,4.0,0,9667,VG Vastgoed,27.0,Rijwoning,236.0,c,Oost-Vlaanderen
tr21869,False,228.0,135416196,3.0,0,4920,SCHMIDTIMMO,35.0,Gemengd gebruik,437.0,f,Luik
tr23944,True,80.0,141879930,2.0,0,8400,Agence Vanbeckevoort,11.0,Appartement,405.0,e,West-Vlaanderen
tr22674,False,102.0,142136533,2.0,0,8310,Immo Francois - Oostkamp,12.0,Woning,848.0,f,West-Vlaanderen
tr4869,False,152.0,125637339,4.0,0,2491,Vast & Goed Makelaars,28.0,Woning,780.0,f,Antwerpen
tr2719,True,98.0,138849946,2.0,1,8370,Immo Francois - Blankenberge,13.0,Appartement,33.0,a,West-Vlaanderen
tr23228,False,154.0,139115761,3.0,0,8970,Yprimmo,11.0,Woning,779.0,f,West-Vlaanderen
tr20608,False,185.0,143005985,4.0,0,3900,Heylen Vastgoed - Lommel,18.0,Eengezinswoning,457.0,e,Limburg
tr17783,False,320.65,123061597,7.0,0,6672,Immo Peter,38.0,Woning,219.0,c,Luxemburg
tr11077,False,142.0,141864626,3.0,0,3020,Immo-Time,25.0,Woning,443.0,e,Vlaams-Brabant
tr24846,False,216.0,139464577,4.0,0,8660,NB-Projects,3.0,Woning,339.0,d,West-Vlaanderen
tr6841,True,56.0,142499620,1.0,0,1600,Prestige Consultor Immobilier,11.0,Appartement,248.0,c,Vlaams-Brabant
tr24146,True,98.0,142462646,2.0,0,3720,Vestio,23.0,Appartement,107.0,b,Limburg
tr21876,False,273.0,137550696,3.0,1,2830,Nieuwbouw,25.0,Woning,65.0,a,Antwerpen
tr20306,False,150.0,141981972,4.0,0,1410,Cap Sud Braine-Waterloo,18.0,Woning,235.0,c,Waals-Brabant
tr24808,False,248.0,138269151,3.0,0,5377,Easy Home Immo Marche,29.0,Woning,603.0,g,Namen
tr20582,False,100.0,136022517,3.0,0,4684,WOLFS L'Immobilière,18.0,Woning,828.0,g,Luik
tr13123,True,80.0,141434089,1.0,1,9140,Era projects,15.0,Appartement,65.0,a,Oost-Vlaanderen
tr21951,False,130.0,136510548,2.0,0,7608,AV-Immobilier,21.0,Woning,791.0,g,Henegouwen
tr11588,False,200.0,141278666,4.0,0,8870,M VASTGOED - HEULE,23.0,Woning,27.0,a,West-Vlaanderen
tr21249,False,228.0,136712169,4.0,0,2640,Jamar,22.0,Uitzonderlijke woning,187.0,b,Antwerpen
tr19320,True,103.0,142821796,3.0,0,8800,Dewaele - Roeselare,23.0,Appartement,90.0,a,West-Vlaanderen
tr17836,True,130.0,130544964,3.0,0,2000,Walls Vastgoedmakelaars - Antwerpen,20.0,Appartement,209.0,c,Antwerpen
tr5960,True,98.0,129888832,2.0,0,3630,Jemar.be,6.0,Appartement,166.0,d,Limburg
tr3075,False,170.0,141424872,4.0,0,8760,Hectaar NV,12.0,Woning,65.0,a,West-Vlaanderen
tr25809,False,459.0,101019951,5.0,0,9240,Immo Lot,25.0,Villa,172.0,b,Oost-Vlaanderen
tr3641,True,98.0,142571665,2.0,0,9700,SVG Vastgoed,14.0,Appartement,96.0,a,Oost-Vlaanderen
tr26425,False,140.0,137292823,2.0,0,1430,Best Partner Tubize,16.0,Woning,518.0,g,Waals-Brabant
tr24110,False,270.0,137319000,4.0,0,2610,Via Sofie,48.0,Bel-étage,253.0,c,Antwerpen
tr3036,False,253.0,136686706,5.0,0,9990,Hoeveland,25.0,Hoeve,791.0,f,Oost-Vlaanderen
tr2977,True,112.0,141444431,3.0,0,8400,Correct Vastgoed - Zedelgem,9.0,Appartement,180.0,b,West-Vlaanderen
tr11698,False,49.0,138405497,2.0,0,8660,Vastgoed Henry,26.0,Woning,172.0,b,West-Vlaanderen
tr8671,False,147.0,142157242,3.0,0,7012,Logissim,12.0,Eengezinswoning,208.0,c,Henegouwen
tr15209,False,103.0,136546411,2.0,0,6061,CLUB IMMOBILIER,5.0,Woning,495.0,f,Henegouwen
tr22598,False,122.0,116739946,4.0,0,3500,Vastgoed en advies,14.0,Eengezinswoning,715.0,f,Limburg
tr25873,False,102.0,142549630,2.0,0,9000,Convas,14.0,Woning,180.0,b,Oost-Vlaanderen
tr25270,True,86.0,135133147,2.0,0,8400,Unknown,16.0,Appartement,128.0,b,West-Vlaanderen
tr4277,False,88.0,137583272,4.0,0,6880,EURO ARDENNES IMMO,21.0,Woning,370.0,e,Luxemburg
tr17092,False,636.0,137352390,3.0,0,9200,Immo Twins,19.0,Woning,71.0,a,Oost-Vlaanderen
tr15703,False,176.0,142832329,4.0,1,3530,Heylen Vastgoed - Hasselt,26.0,Eengezinswoning,53.0,a,Limburg
tr8015,False,176.0,141797653,4.0,0,3550,Swevers Real Estate,30.0,Woning,111.0,b,Limburg
tr18525,True,98.0,132736452,2.0,0,3920,Els Lenaerts vastgoed,3.0,Appartement,166.0,d,Limburg
tr16785,True,112.0,134201729,3.0,1,2320,ERA NOORD (Hoogstraten),25.0,Gelijkvloers app.,65.0,a,Antwerpen
tr8064,False,340.0,139362257,5.0,0,1020,De Groo & Partners,14.0,Gemengd gebruik,267.0,e,Hoofdstedelijk Gewest Brussel
tr16046,True,83.0,142478840,1.0,1,8800,Dewaele - Roeselare,8.0,Appartement,65.0,a,West-Vlaanderen
tr1626,True,75.0,132735810,2.0,0,1180,TRIOR Louise,16.0,Appartement,147.0,c,Hoofdstedelijk Gewest Brussel
tr12917,True,88.0,85485329,2.0,0,9620,Optimum Vastgoed,16.0,Appartement,295.0,c,Oost-Vlaanderen
tr23604,False,117.0,141160297,3.0,0,6030,L'essentiel immobilier,22.0,Woning,310.0,d,Henegouwen
tr22258,False,237.0,142586191,4.0,0,1760,Topo Immo Lennik,36.0,Woning,72.0,a,Vlaams-Brabant
tr7206,True,169.0,134201731,3.0,1,2320,ERA NOORD (Hoogstraten),20.0,Penthouse,65.0,a,Antwerpen
tr24700,True,52.0,135936666,1.0,0,2000,Makelaarskantoor De Meester,13.0,Appartement,65.0,a,Antwerpen
tr5493,False,253.0,142503389,5.0,0,2660,Vastgoed 4YOU,9.0,Woning,685.0,f,Antwerpen
tr23443,True,142.0,134201734,2.0,1,2320,ERA NOORD (Hoogstraten),20.0,Appartement,65.0,a,Antwerpen
tr16517,False,124.0,142979623,3.0,0,3000,Jes Vastgoed,20.0,Woning,287.0,c,Vlaams-Brabant
tr9021,False,131.0,140305554,3.0,1,3800,RT VASTGOED BV,4.0,Woning,65.0,a,Limburg
tr11405,False,142.0,142056827,3.0,0,2200,Heylen Vastgoed - Herentals,21.0,Eengezinswoning,157.0,b,Antwerpen
tr8658,True,174.0,138319171,0.0,0,1745,Mondo vastgoed,23.0,Appartement,229.0,c,Vlaams-Brabant
tr23271,False,225.0,108202066,3.0,0,5170,COFIM s.r.l. - Equestrian Real Estate,12.0,Kasteel,299.0,d,Namen
tr18502,False,190.0,139965408,3.0,1,9280,Era projects,10.0,Eengezinswoning,65.0,a,Oost-Vlaanderen
tr18993,True,80.0,141114639,2.0,0,1180,Parvissimmo,14.0,Appartement,207.0,d,Hoofdstedelijk Gewest Brussel
tr17751,True,98.0,140298954,2.0,0,8670,Agence Notredame,19.0,Appartement,250.0,c,West-Vlaanderen
tr22339,True,84.52,138442520,1.0,1,8210,C-Nest Groep,15.0,Gelijkvloers app.,0.0,a,West-Vlaanderen
tr23833,False,90.0,91862770,3.0,0,4100,Group Skyimmo,27.0,Eengezinswoning,442.0,f,Luik
tr1308,False,130.0,136716000,2.0,0,1880,Immo Lachat,22.0,Woning,475.0,e,Vlaams-Brabant
tr8453,False,153.17,136105040,3.0,1,3580,Immo Idylia,7.0,Woning,65.0,a,Limburg
tr4046,False,240.0,133672881,3.0,0,9140,NB-Projects,3.0,Woning,339.0,d,Oost-Vlaanderen
tr2607,False,180.0,134204162,3.0,0,9340,Goeman Vastgoed Lede - Dendermonde,16.0,Woning,604.0,f,Oost-Vlaanderen
tr12850,True,79.75,110955140,1.0,1,2440,Matexi Antwerpen,14.0,Appartement,65.0,a,Antwerpen
tr2581,True,150.0,132192644,3.0,0,9000,AGENCE ROSSEEL,20.0,Appartement,329.0,d,Oost-Vlaanderen
tr3196,False,142.0,137215160,2.0,0,8800,ERA @t Home (Geluwe),10.0,Woning,223.0,c,West-Vlaanderen
tr19222,True,44.0,137558796,1.0,0,8430,Caenen - Kantoor Middelkerke,20.0,Appartement,335.0,d,West-Vlaanderen
tr4847,True,130.0,135416196,2.0,0,4920,SCHMIDTIMMO,14.0,Appartement,216.0,c,Luik
tr20682,True,36.0,140860244,1.0,0,2800,Altro Mechelen,14.0,Appartement,209.0,c,Antwerpen
tr16144,True,124.0,139995212,3.0,0,7500,Relay Immo,13.0,Appartement,279.0,d,Henegouwen
tr24641,True,50.0,139355774,1.0,0,3620,Ellimmo Vastgoed,8.0,Appartement,90.0,a,Limburg
tr2112,True,285.0,126318228,3.0,0,2660,Chase Vastgoed,21.0,Appartement,132.0,b,Antwerpen
tr19133,False,180.0,137361998,3.0,1,9860,Found & Baker Gent,20.0,Woning,65.0,a,Oost-Vlaanderen
tr15574,True,43.0,137709989,1.0,0,8420,PANORAMA Brugge,10.0,Appartement,313.0,d,West-Vlaanderen
tr12922,True,77.0,141436058,2.0,0,2100,VB Vastgoed - Wijnegem,15.0,Appartement,161.0,b,Antwerpen
tr17837,False,174.0,137297850,4.0,0,2060,VB Vastgoed - Wijnegem,19.0,Rijwoning,321.0,d,Antwerpen
tr26640,False,116.0,128562043,3.0,0,9185,Hestor,8.0,Woning,643.0,f,Oost-Vlaanderen
tr25623,False,200.0,84410505,4.0,0,2170,JANSSEN EN JANSSEN Merksem,28.0,Woning,339.0,d,Antwerpen
tr22448,False,284.0,142402143,4.0,0,2440,Vast & Goed Makelaars,20.0,Woning,559.0,f,Antwerpen
tr7105,False,225.0,141966454,4.0,0,8620,Century 21 - Lahousse,23.0,Villa,149.0,b,West-Vlaanderen
tr13234,True,158.0,124356169,3.0,0,2060,Makelaarskantoor De Meester,5.0,Appartement,337.0,d,Antwerpen
tr1283,False,215.0,137837979,4.0,1,8980,Diksimmo Ieper,6.0,Villa,30.0,a,West-Vlaanderen
tr13263,False,138.0,142588858,2.0,0,4360,WOLFS L'Immobilière,22.0,Woning,382.0,e,Luik
tr808,True,87.0,136639195,2.0,0,9880,Dewaele - Aalter,14.0,Appartement,188.0,b,Oost-Vlaanderen
tr14646,False,98.0,141450187,2.0,0,8552,CLAERHOUT & CLAEYS,15.0,Rijwoning,265.0,c,West-Vlaanderen
tr18005,False,89.0,136545453,1.0,0,7700,COTE IMMO,13.0,Woning,545.0,g,Henegouwen
tr20950,True,72.0,141450787,1.0,0,2060,Heylen Vastgoed - Antwerpen 't Zand,10.0,Appartement,166.0,d,Antwerpen
tr11415,False,190.0,138409402,4.0,0,9190,Van Hoye Vastgoed,22.0,Woning,89.0,a,Oost-Vlaanderen
tr4581,False,238.0,122189049,4.0,0,2490,Den immo,21.0,Eengezinswoning,575.0,f,Antwerpen
tr26634,False,350.0,134198097,0.0,0,6060,Actif Invest,7.0,Gemengd gebruik,317.0,d,Henegouwen
tr15414,False,186.0,142057081,4.0,0,3850,Swevers Real Estate,33.0,Woning,508.0,f,Limburg
tr4857,False,65.0,110936184,2.0,0,6940,Immohali,39.0,Woning,656.0,g,Luxemburg
tr20049,False,200.0,141985919,4.0,1,8730, Hippique.immo Oost Vlaanderen,6.0,Villa,65.0,a,West-Vlaanderen
tr22497,True,76.0,142756747,1.0,1,9051,Immo Da Vinci Gent,22.0,Appartement,65.0,a,Oost-Vlaanderen
tr23314,False,158.0,140231327,3.0,1,8301,Dewaele - Knokke,12.0,Woning,97.0,a,West-Vlaanderen
tr10139,False,114.0,135994655,3.0,0,3300,Immo Persyn - Scherpenheuvel,19.0,Woning,431.0,e,Vlaams-Brabant
tr8730,True,55.0,143107188,1.0,0,2018,VIA Immobiliën,14.0,Appartement,166.0,d,Antwerpen
tr20635,False,232.0,138438753,4.0,0,1700,Unicas,8.0,Uitzonderlijke woning,65.0,a,Vlaams-Brabant
tr17758,False,197.0,142575198,4.0,0,2300,Heylen Vastgoed - Turnhout,17.0,Eengezinswoning,529.0,f,Antwerpen
tr13906,True,73.0,139980087,3.0,0,8400,Agence Dermul,26.0,Appartement,298.0,c,West-Vlaanderen
tr9131,False,168.0,141190834,3.0,0,9150,Bel-Investment,12.0,Woning,216.0,c,Oost-Vlaanderen
tr3462,True,98.0,137652497,2.0,0,8670,Residentie Vastgoed,18.0,Appartement,184.0,b,West-Vlaanderen
tr20150,False,180.0,141877698,3.0,0,3440,DUO Vastgoed,16.0,Eengezinswoning,475.0,e,Vlaams-Brabant
tr20701,False,174.0,138263098,5.0,0,7742,We invest Tournai,28.0,Woning,376.0,e,Henegouwen
tr2204,True,76.0,134318609,2.0,0,8630,Broker Oostduinkerke,10.0,Appartement,108.0,b,West-Vlaanderen
tr16090,False,198.0,142072196,4.0,0,3210,Immo-Time,23.0,Woning,339.0,d,Vlaams-Brabant
tr25435,False,147.0,127634382,4.0,0,7760,Team Construct,6.0,Woning,339.0,d,Henegouwen
tr4439,False,160.0,139650679,3.0,1,9700,EXCELLENT VASTGOED Deinze,14.0,Eengezinswoning,65.0,a,Oost-Vlaanderen
tr6169,True,144.76,139103060,3.0,0,2950,VB Vastgoed - Kapellen,18.0,Duplex,65.0,a,Antwerpen
tr14338,False,126.0,142183128,3.0,0,8550,ERA Becue (Zwevegem),16.0,Woning,683.0,f,West-Vlaanderen
tr17390,False,110.0,140328599,1.0,0,9000,Vastgoed De Vos,11.0,Woning,466.0,e,Oost-Vlaanderen
tr826,False,150.0,117956376,3.0,0,1800,Copandi Mechelen,7.0,Woning,339.0,d,Vlaams-Brabant
tr15121,False,375.0,136455516,2.0,0,4340,Group Skyimmo,30.0,Gemengd gebruik,317.0,d,Luik
tr21466,True,98.0,142829186,2.0,0,8660,Agence Driemo,20.0,Appartement,160.0,b,West-Vlaanderen
tr23074,False,470.0,131265604,4.0,0,1180,Fierce Immo,31.0,Gemengd gebruik,234.0,e,Hoofdstedelijk Gewest Brussel
tr8381,False,150.0,139720508,3.0,0,9840,ERA Thuis,26.0,Woning,192.0,b,Oost-Vlaanderen
tr22080,False,113.0,140943800,2.0,0,2200,Heylen Vastgoed - Herentals,17.0,Eengezinswoning,405.0,e,Antwerpen
tr21006,True,95.0,120124177,1.0,1,1880,Clavis Vastgoed,5.0,Appartement,65.0,a,Vlaams-Brabant
tr12211,True,107.0,140138108,3.0,1,2590,HOME 2000,4.0,Dakappartement,65.0,a,Antwerpen
tr18990,True,32.0,137572098,0.0,0,2018,Immo Point Drie eiken,10.0,Studio met slaaphoek,125.0,b,Antwerpen
tr15201,True,90.0,137832812,2.0,0,8020,Osaer & Pauwels Vastgoed,3.0,Appartement,338.0,d,West-Vlaanderen
tr9530,False,150.0,133772081,3.0,1,9880,Altro Aalter,15.0,Woning,65.0,a,Oost-Vlaanderen
tr21668,False,231.0,136962637,3.0,0,3350,Dewaele - Hasselt verkoop,18.0,Woning,300.0,c,Vlaams-Brabant
tr26426,True,89.0,137757200,2.0,0,2100,Heylen Vastgoed - Deurne,16.0,Appartement,145.0,b,Antwerpen
tr25736,False,154.0,135247641,3.0,0,4170,B.I.V.,27.0,Buitenverblijf,392.0,e,Luik
tr13620,False,50.0,134863135,1.0,0,6940,MCA DURBUY,22.0,Chalet,700.0,g,Luxemburg
tr3062,False,160.0,139355141,3.0,1,9990,Vastgoed Verdus,11.0,Woning,30.0,a,Oost-Vlaanderen
tr20130,False,270.0,142143897,3.0,0,8560,NB-Projects,3.0,Woning,339.0,d,West-Vlaanderen
tr24243,False,204.0,141980018,4.0,0,1840,Immo Rottiers,29.0,Gemengd gebruik,124.0,b,Vlaams-Brabant
tr7240,True,71.0,140470875,1.0,0,8530,Immolis,16.0,Appartement,166.0,d,West-Vlaanderen
tr6743,False,180.0,142135808,4.0,0,3220,Jes Vastgoed,29.0,Woning,323.0,d,Vlaams-Brabant
tr3310,True,111.0,123470977,1.0,0,2800,Bolt Immo Mechelen,19.0,Penthouse,167.0,b,Antwerpen
tr19765,False,69.0,142038121,2.0,0,9420,Sint-Lievens-Houtem,19.0,Woning,233.0,c,Oost-Vlaanderen
tr23685,True,205.0,133999830,3.0,0,1180,Property one,23.0,Appartement,312.0,f,Hoofdstedelijk Gewest Brussel
tr8544,False,101.0,141897188,3.0,0,7783,GuiHome Immobilier,13.0,Eengezinswoning,656.0,g,Henegouwen
tr16439,False,123.0,142136028,3.0,0,3530,DRIESKENS & GODDEERIS,29.0,Woning,458.0,e,Limburg
tr10712,True,78.0,143000154,2.0,0,2500,HOME 2000,13.0,Dakappartement,119.0,b,Antwerpen
tr14344,False,190.0,132383409,4.0,1,3071,Immo-Time,15.0,Woning,20.0,a,Vlaams-Brabant
tr22416,False,177.0,140212518,4.0,0,2570,Pandenjagers,19.0,Woning,673.0,f,Antwerpen
tr11029,True,154.0,135388785,3.0,0,9060,GROEP DE MEYER,13.0,Appartement,150.0,b,Oost-Vlaanderen
tr12639,False,149.0,139131214,3.0,0,4000,Nigel Immo,23.0,Bungalow,593.0,g,Luik
tr17279,True,111.0,143027725,3.0,1,8840,Diksimmo Diksmuide,19.0,Appartement,65.0,a,West-Vlaanderen
tr11303,False,420.0,143022609,8.0,0,8620,Home4You,41.0,Eengezinswoning,80.0,a,West-Vlaanderen
tr26797,False,270.0,137206445,2.0,0,2300,Vast & Goed Makelaars,16.0,Woning,337.0,d,Antwerpen
tr19917,False,139.0,138181843,3.0,0,8511,Albert Aalbeke,11.0,Woning,339.0,d,West-Vlaanderen
tr7666,True,120.0,136678068,2.0,0,3600,Sensimmo,21.0,Duplex,134.0,b,Limburg
tr16497,False,172.0,141549887,3.0,0,4280,Team Construct,5.0,Woning,339.0,d,Luik
tr14471,True,119.0,141294240,2.0,0,1200,Macnash MONTGOMERY,21.0,Penthouse,76.0,b,Hoofdstedelijk Gewest Brussel
tr19906,True,66.0,139447049,1.0,1,2890,Era projects,11.0,Appartement,65.0,a,Antwerpen
tr22767,False,90.0,132135789,2.0,0,4032,Sciara Immo,28.0,Woning,275.0,d,Luik
tr10120,False,154.0,142978698,3.0,1,8851,All-Bouw,4.0,Villa,10.0,a,West-Vlaanderen
tr1485,True,70.0,139476494,1.0,0,1370,By the Way Immo Waterloo,14.0,Duplex,693.0,g,Waals-Brabant
tr4889,False,144.0,135988929,3.0,0,9040,AGENCE ROSSEEL,15.0,Woning,352.0,d,Oost-Vlaanderen
tr13129,False,221.0,141375424,4.0,1,3380,Unique Properties immobiliën,32.0,Woning,65.0,a,Vlaams-Brabant
tr16060,False,196.0,142231063,7.0,0,2275,Heylen Vastgoed - Herentals,31.0,Eengezinswoning,240.0,c,Antwerpen
tr8061,False,185.0,138496153,3.0,1,9870,Waardevol Vastgoed,15.0,Woning,65.0,a,Oost-Vlaanderen
tr12379,True,98.0,142821662,2.0,1,3680,Vastgoed Lamfert,7.0,Appartement,65.0,a,Limburg
tr19790,False,94.0,142485569,2.0,0,8940,ERA @t Home (Geluwe),19.0,Woning,498.0,e,West-Vlaanderen
tr22478,True,98.0,141789628,2.0,0,3700,HOUGAERTS & PEYLS,27.0,Appartement,159.0,b,Limburg
tr21387,False,232.45,139652670,3.0,0,3650,N78 vastgoed,44.0,Woning,266.0,c,Limburg
tr25607,True,63.0,134897183,1.0,0,2100,Immo Vivo,8.0,Appartement,149.0,b,Antwerpen
tr5815,True,100.0,134545957,4.0,0,8400,Agence Vermeersch,21.0,Duplex,299.0,c,West-Vlaanderen
tr11518,False,244.0,141463766,3.0,0,2260,Immo De Groot & Celen BV,28.0,Villa,313.0,d,Antwerpen
tr5249,False,216.0,137816824,3.0,0,3920,Immo Novas,39.0,Woning,145.0,b,Limburg
tr21544,True,107.0,142573308,2.0,0,2170,Heylen Vastgoed - Deurne,16.0,Appartement,194.0,b,Antwerpen
tr6666,True,104.0,91863893,2.0,1,7130,Sotraba,13.0,Appartement,57.0,a,Henegouwen
tr15591,False,84.0,142053560,3.0,0,8940,ERA @t Home (Geluwe),18.0,Woning,765.0,f,West-Vlaanderen
tr5508,False,100.0,109850481,0.0,0,3800,IMMO TRADING bvba,25.0,Andere,235.0,c,Limburg
tr771,False,211.0,139131186,3.0,0,3300,GVE Immobiliën Tienen,29.0,Herenwoning,217.0,c,Vlaams-Brabant
tr18516,False,236.0,143129023,4.0,1,4900,JANSSEN EN JANSSEN Leopoldsburg,16.0,Uitzonderlijke woning,253.0,c,Luik
tr23649,True,96.25,138928050,2.0,1,2870,Nieuwbouw,3.0,Appartement,65.0,a,Antwerpen
tr7334,False,275.0,136895726,4.0,0,2321,Dewaele - Wuustwezel,23.0,Woning,7.0,a,Antwerpen
tr24945,False,83.0,142496497,4.0,0,1050,Rodschinson,9.0,Woning,339.0,d,Hoofdstedelijk Gewest Brussel
tr26989,False,202.0,45040902,3.0,0,6836,EURO ARDENNES IMMO,29.0,Woning,303.0,d,Luxemburg
tr20983,False,154.0,141948133,3.0,0,8450,Puur Vastgoed,14.0,Woning,267.0,c,West-Vlaanderen
tr2725,False,253.0,141709926,5.0,0,8000,Viaene Vastgoed,24.0,Woning,344.0,d,West-Vlaanderen
tr2085,False,165.0,141270665,3.0,0,9820,Hectaar NV,15.0,Woning,65.0,a,Oost-Vlaanderen
tr25383,False,157.0,140213668,3.0,0,3770,Vestio,29.0,Woning,990.0,f,Limburg
tr955,True,102.0,139394508,2.0,1,7090,Impactimma sprl,8.0,Appartement,65.0,a,Henegouwen
tr24526,False,205.0,133431090,4.0,0,3020,A Property & Pelsmaekers,31.0,Villa,313.0,d,Vlaams-Brabant
tr2490,True,98.0,135143808,2.0,0,9000,GENT-EURIMMO,15.0,Penthouse,201.0,c,Oost-Vlaanderen
tr9207,False,139.0,142578177,4.0,0,8800,Smart Houses,18.0,Woning,625.0,f,West-Vlaanderen
tr1763,True,100.0,141946311,0.0,0,8790,Immo Debo,8.0,Appartement,166.0,d,West-Vlaanderen
tr10011,True,114.0,139615228,2.0,0,8400,MIN-US Vastgoed-Expert,12.0,Appartement,106.0,b,West-Vlaanderen
tr20881,False,375.0,82096981,9.0,0,4750,Antoine Immobilier Stavelot,35.0,Gemengd gebruik,446.0,f,Luik
tr23166,False,169.0,135231138,3.0,0,8520,Vastgoed Norman,26.0,Woning,921.0,f,West-Vlaanderen
tr9943,False,302.0,137196210,6.0,0,3001,Marnix Vastgoed,41.0,Woning,245.0,c,Vlaams-Brabant
tr21643,True,114.0,139450941,2.0,0,2650,Habicom Edegem,12.0,Appartement,105.0,b,Antwerpen
tr25002,False,175.0,137373571,3.0,0,3570,Fariha Jamshid,25.0,Unknown,280.0,c,Limburg
tr20156,True,106.0,140585850,2.0,1,2640,Dewaele - Wilrijk,4.0,Appartement,65.0,a,Antwerpen
tr4257,True,44.0,138871172,0.0,0,8620,ERA Servimo (Nieuwpoort),20.0,Studio met slaaphoek,188.0,b,West-Vlaanderen
tr17135,True,55.0,140419039,1.0,0,7390,Crown immobilier,7.0,Appartement,395.0,e,Henegouwen
tr19887,True,98.0,141863190,2.0,1,2580,Boonstra Vastgoed,8.0,Appartement,65.0,a,Antwerpen
tr13439,False,107.0,136954548,3.0,0,1600,Immo Roelands,16.0,Woning,289.0,c,Vlaams-Brabant
tr4960,False,171.5,138150693,3.0,0,8600,Immo Francois - Diksmuide,5.0,Woning,339.0,d,West-Vlaanderen
tr17413,True,113.45,114223365,2.0,1,3500,IMMO LIMBURGS VASTGOED,9.0,Appartement,65.0,a,Limburg
tr5606,False,130.0,142383550,3.0,0,2400,Vastgoedhuys  Laakdal,22.0,Woning,299.0,c,Antwerpen
tr16300,True,98.0,139356330,2.0,0,8400,Vastgoed Naessens BVBA,22.0,Appartement,272.0,c,West-Vlaanderen
tr10422,False,144.0,142760855,3.0,0,9160,Altro Dendermonde,27.0,Woning,713.0,f,Oost-Vlaanderen
tr19167,True,97.0,137426584,2.0,0,2930,JANSSEN EN JANSSEN Brasschaat,23.0,Appartement,138.0,b,Antwerpen
tr4772,True,103.0,141550459,2.0,0,2100,CENTURY 21 Advieskantoor,23.0,Appartement,183.0,b,Antwerpen
tr4394,False,146.0,139126288,4.0,0,3990,Sophie Eerdekens,18.0,Hoeve,1193.0,f,Limburg
tr22782,True,95.0,142460697,2.0,0,2640,de Huisleverancier B.V.B.A.,21.0,Appartement,156.0,b,Antwerpen
tr13517,False,100.0,141006809,0.0,0,1070,L'essentiel immobilier,28.0,Woning,280.0,f,Hoofdstedelijk Gewest Brussel
tr22437,True,30.0,134534898,1.0,0,3530,Vastgoed Timmers,1.0,Appartement,397.0,d,Limburg
tr20027,False,204.0,142151858,3.0,0,2990,Immo point Lahuis,36.0,Woning,265.0,c,Antwerpen
tr13039,False,353.0,141176018,8.0,0,1495,Not. Hervé Leclercq,30.0,Woning,604.0,g,Waals-Brabant
tr5317,False,100.0,143069132,0.0,0,8650,Vastgoed Lesire,15.0,Woning,431.0,e,West-Vlaanderen
tr1994,True,90.02,106817401,2.0,1,3990,Sophie Eerdekens,7.0,Appartement,65.0,a,Limburg
tr12349,False,230.95,138526156,3.0,0,3770,Immo Janssen-Marres,32.0,Gemengd gebruik,88.0,a,Limburg
tr12993,True,70.5,140076927,1.0,1,3840,HET IMMOHUIS,14.0,Appartement,65.0,a,Limburg
tr17655,False,132.0,141894057,4.0,0,8310,KANTOOR DE SMET & POUPEYE ASSEBROEK,14.0,Eengezinswoning,420.0,e,West-Vlaanderen
tr13535,True,45.0,137922314,1.0,0,3700,Immo Top Invest,14.0,Appartement,395.0,d,Limburg
tr4987,True,107.0,131266622,2.0,0,3620,Christoffels,6.0,Appartement,166.0,d,Limburg
tr26706,False,271.46,143180292,3.0,0,8750,NB-Projects,6.0,Woning,339.0,d,West-Vlaanderen
tr13268,True,96.0,142374728,2.0,0,9690,Century 21 - Immo Vercoutere,15.0,Appartement,158.0,b,Oost-Vlaanderen
tr6805,False,99.0,142158242,2.0,0,3000,Immo-Time,24.0,Woning,247.0,c,Vlaams-Brabant
tr3612,False,263.0,142505200,3.0,1,2930,Quares Mechelen,28.0,Woning,30.0,a,Antwerpen
tr22952,False,210.0,85310170,0.0,0,2610,Rodschinson,1.0,Woning,339.0,d,Antwerpen
tr25078,True,321.0,138035947,5.0,0,8720,ERA Lafaut (Tielt),29.0,Appartement,853.0,f,West-Vlaanderen
tr27043,False,121.0,138463216,3.0,0,9190,Van Hoye Vastgoed,25.0,Woning,755.0,f,Oost-Vlaanderen
tr8093,True,135.0,25348218,2.0,1,2300,Hillewaere Turnhout,29.0,Serviceflat,118.0,b,Antwerpen
tr8602,True,68.0,141376281,2.0,0,1180,So Estates Brussels,9.0,Appartement,417.0,g,Hoofdstedelijk Gewest Brussel
tr7996,True,121.0,142734582,3.0,0,3600,Hermania,28.0,Appartement,193.0,b,Limburg
